year,nameplate_cap,summer_cap,num_facilities,num_generators,state,tot_nameplate_cap,tot_summer_cap,tot_num_gen,tot_num_facilities,tot_cap_change,tot_cap_growth_rate,p_nameplate_cap,p_summer_cap,cap_change,cap_growth_rate,energy_source
2018,63.1,62,12,0,GA,39657.4,36988.6,0,164,-172.29999999999563,-0.4344712462238967,0.0015911280114177934,0.0016761921240598455,0,0,Other Biomass
1991,1991.6,1626.1,0,0,GA,23947.3,21730.8,0,97,1645.5999999999985,6.871755897324536,0.08316595190271972,0.0748292745780183,47.5,0.02385017071701145,Petroleum
1992,2008.4,1784.9,0,0,GA,24276.6,22406.9,0,113,329.2999999999993,1.35645024426814,0.08272987156356328,0.07965849805193936,16.800000000000182,0.008364867556263783,Petroleum
1993,1674.6,1505,0,0,GA,24228.1,22519.1,0,114,-48.5,-0.2001807818194576,0.06911809015151828,0.06683215581439755,-333.8000000000002,-0.1993311835662249,Petroleum
1994,1727.2,1546.6,0,0,GA,25143.5,23432.4,0,140,915.4000000000015,3.6407023684053588,0.06869369817248991,0.06600262883870196,52.600000000000136,0.030453913849004248,Petroleum
1995,1598,1433.4,0,0,GA,25948.8,23675.3,0,138,805.2999999999993,3.1034190405722013,0.06158280922431866,0.06054411137345673,-129.20000000000005,-0.08085106382978727,Petroleum
1996,1595.6,1428.7,0,0,GA,25693.3,24192.6,0,139,-255.5,-0.9944226705016483,0.0621017930744591,0.059055248299066665,-2.400000000000091,-0.0015041363750313932,Petroleum
1997,1583.6,1417,0,0,GA,26492.1,24853.8,0,137,798.7999999999993,3.0152385050637713,0.05977631067374802,0.05701341444769009,-12,-0.007577671129072999,Petroleum
1998,1587.1,1363.8,0,0,GA,26487,25085.4,0,131,-5.099999999998545,-0.019254728734845565,0.05991996073545513,0.054366284771221504,3.5,0.0022052800705689626,Petroleum
1999,1599.3,1348.6,0,0,GA,26666.2,24988.1,0,131,179.20000000000073,0.6720117602058063,0.05997479955899228,0.053969689572236385,12.200000000000045,0.0076283373976114835,Petroleum
2000,1770,1493,0,0,GA,29427,27756,0,133,2760.7999999999993,9.381860196418252,0.06014884289937812,0.05379017149445165,170.70000000000005,0.09644067796610171,Petroleum
2001,1572,1322,0,0,GA,31605,29482,0,134,2178,6.891314665401044,0.04973896535358329,0.04484091988331863,-198,-0.12595419847328243,Petroleum
2002,1653,1397,0,0,GA,37176,34601,0,139,5571,14.985474499677212,0.04446417043253712,0.04037455564868067,81,0.04900181488203267,Petroleum
2003,1594,1361,0,0,GA,37626,34815,0,135,450,1.1959815021527667,0.042364322542922446,0.039092345253482694,-59,-0.0370138017565872,Petroleum
2004,1462,1252,0,0,GA,38498,35338,0,134,872,2.265052730011949,0.037975998753181986,0.035429282924896714,-132,-0.09028727770177838,Petroleum
2005,2561,2185,0,0,GA,39792,36531,0,134,1294,3.2519099316445517,0.06435967028548452,0.059812214283759,1099,0.42912924638812966,Petroleum
2006,2559,2182,0,0,GA,39758,36499,0,131,-34,-0.08551738014990694,0.06436440464812113,0.059782459793419,-2,-7.815552950371239e-4,Petroleum
2007,2563,2169,0,0,GA,39767,36472,0,133,9,0.022631830412150777,0.06445042371815828,0.05947027856986181,4,0.0015606710885680843,Petroleum
2008,2563,2187,31,0,GA,39641,36456,0,131,-126,-0.3178527282359173,0.06465528114830604,0.05999012508229098,0,0,Petroleum
2009,2564,2188,31,0,GA,39639,36549,0,130,-2,-0.005045535962057569,0.06468377103357804,0.059864838983282716,1,3.90015600624025e-4,Petroleum
2010,2564,2189,31,0,GA,39665,36636,0,132,26,0.06554897264590949,0.0646413714861969,0.05974997270444372,0,0,Petroleum
2011,1460.1,1251,29,0,GA,40208.1,37114.2,0,117,543.0999999999985,1.3507228642984834,0.036313578607295546,0.03370677530433096,-1103.9,-0.7560441065680434,Petroleum
2012,1418.3,1220,29,0,GA,41554.1,38488.1,0,120,1346,3.2391508900445447,0.0341314094156774,0.03169810928572728,-41.799999999999955,-0.02947190298244374,Petroleum
2013,1374,1185.5,26,0,GA,41265.3,38210.3,0,125,-288.79999999999563,-0.6998616270813386,0.03329674084521377,0.03102566585449473,-44.299999999999955,-0.032241630276564744,Petroleum
2014,1374,1204.5,26,0,GA,41272.4,38249.7,0,129,7.099999999998545,0.017202779581508572,0.033291012880278345,0.03149044306229853,0,0,Petroleum
2015,1230.6,1082.8,26,0,GA,39045.2,36302.6,0,135,-2227.2000000000044,-5.704158257609142,0.031517318389968546,0.029827064728146193,-143.4000000000001,-0.11652852267186746,Petroleum
2016,1162.6,1034.8,26,0,GA,39753,37077.5,0,158,707.8000000000029,1.7804945538701555,0.029245591527683443,0.027909109298091834,-68,-0.05848959229313608,Petroleum
2017,1156.8,1029.2,24,0,GA,39829.7,37097.3,0,161,76.69999999999709,0.19256986620536207,0.02904365335415532,0.027743258943373237,-5.7999999999999545,-0.005013831258644497,Petroleum
2018,1156.8,1029.2,24,0,GA,39657.4,36988.6,0,164,-172.29999999999563,-0.4344712462238967,0.029169839676832066,0.027824789259393436,0,0,Petroleum
1991,458.8,487.6,0,0,GA,23947.3,21730.8,0,97,1645.5999999999985,6.871755897324536,0.0191587360579272,0.022438198317595304,0,0,Pumped Storage
1992,758.8,832.6,0,0,GA,24276.6,22406.9,0,113,329.2999999999993,1.35645024426814,0.03125643623901205,0.037158196805448324,299.99999999999994,0.39536109646810746,Pumped Storage
1993,758.8,823.4,0,0,GA,24228.1,22519.1,0,114,-48.5,-0.2001807818194576,0.03131900561744421,0.03656451634390362,0,0,Pumped Storage
1994,758.8,823.4,0,0,GA,25143.5,23432.4,0,140,915.4000000000015,3.6407023684053588,0.03017877383816891,0.035139379662347855,0,0,Pumped Storage
1995,1097.8,1123.8,2,0,GA,25948.8,23675.3,0,138,805.2999999999993,3.1034190405722013,0.042306387963990624,0.04746719154561927,339,0.3087994170158499,Pumped Storage
1996,815.2,841.2,2,0,GA,25693.3,24192.6,0,139,-255.5,-0.9944226705016483,0.031728115890134787,0.03477096302175046,-282.5999999999999,-0.34666339548577024,Pumped Storage
1997,1097.8,1123.8,2,0,GA,26492.1,24853.8,0,137,798.7999999999993,3.0152385050637713,0.04143876853854545,0.04521642565724356,282.5999999999999,0.25742393878666414,Pumped Storage
1998,1097.8,1123.8,2,0,GA,26487,25085.4,0,131,-5.099999999998545,-0.019254728734845565,0.04144674746101861,0.04479896672965151,0,0,Pumped Storage
1999,1097.8,1123.8,2,0,GA,26666.2,24988.1,0,131,179.20000000000073,0.6720117602058063,0.04116822044385776,0.04497340734189474,0,0,Pumped Storage
2000,1098,1124,2,0,GA,29427,27756,0,133,2760.7999999999993,9.381860196418252,0.03731267203588541,0.04049574866695489,0.20000000000004547,1.8214936247727275e-4,Pumped Storage
2001,1098,1124,2,0,GA,31605,29482,0,134,2178,6.891314665401044,0.03474133839582345,0.03812495760124822,0,0,Pumped Storage
2002,1398,1454,3,0,GA,37176,34601,0,139,5571,14.985474499677212,0.03760490639122014,0.04202190688130401,300,0.2145922746781116,Pumped Storage
2003,1398,1454,3,0,GA,37626,34815,0,135,450,1.1959815021527667,0.03715515866687929,0.04176360764038489,0,0,Pumped Storage
2004,1635,1675,4,0,GA,38498,35338,0,134,872,2.265052730011949,0.04246973868772404,0.04739940007923482,237,0.14495412844036698,Pumped Storage
2005,1635,1675,4,0,GA,39792,36531,0,134,1294,3.2519099316445517,0.041088661037394454,0.04585146861569626,0,0,Pumped Storage
2006,1635,1675,4,0,GA,39758,36499,0,131,-34,-0.08551738014990694,0.04112379898385231,0.04589166826488397,0,0,Pumped Storage
2007,1635,1675,4,0,GA,39767,36472,0,133,9,0.022631830412150777,0.041114491915407246,0.045925641588067556,0,0,Pumped Storage
2008,1635,1675,4,0,GA,39641,36456,0,131,-126,-0.3178527282359173,0.041245175449660706,0.04594579767390827,0,0,Pumped Storage
2009,1635,1737,4,0,GA,39639,36549,0,130,-2,-0.005045535962057569,0.04124725648982063,0.04752524008864811,0,0,Pumped Storage
2010,1635,1800,4,0,GA,39665,36636,0,132,26,0.06554897264590949,0.04122021933694693,0.049132001310186704,0,0,Pumped Storage
2011,1634.6,1861.5,4,0,GA,40208.1,37114.2,0,117,543.0999999999985,1.3507228642984834,0.04065350016538956,0.05015600497922628,-0.40000000000009095,-2.447081854888603e-4,Pumped Storage
2012,1634.6,1862.2,4,0,GA,41554.1,38488.1,0,120,1346,3.2391508900445447,0.039336671952948085,0.048383786157279784,0,0,Pumped Storage
2013,1634.6,1862.2,4,0,GA,41265.3,38210.3,0,125,-288.79999999999563,-0.6998616270813386,0.039611974225317634,0.04873555036207514,0,0,Pumped Storage
2014,1634.6,1862.2,4,0,GA,41272.4,38249.7,0,129,7.099999999998545,0.017202779581508572,0.03960515986470377,0.04868534916613725,0,0,Pumped Storage
2015,1634.6,1862.2,4,0,GA,39045.2,36302.6,0,135,-2227.2000000000044,-5.704158257609142,0.04186430086156557,0.051296601345358184,0,0,Pumped Storage
