,year,month,state,residential_price,perc_residential_rev,perc_commercial_rev,perc_industrial_rev
12979,2011,3,MS,10.59,0.41599028055598297,0.3095925014104734,0.27442042365492125
12980,2011,3,MT,9.35,0.46302918561891543,0.377407231063791,0.15957371369525797
12981,2011,3,NC,10.13,0.49508564942004746,0.3486707282464964,0.15619652571897813
12982,2011,3,ND,7.55,0.4146915409939926,0.3516534488805421,0.23365501012546527
12983,2011,3,NE,8.39,0.40295272193943577,0.30177508411698734,0.2952721939435769
12984,2011,3,NH,16.43,0.4738031532961468,0.38176651096700076,0.14443033573685246
12985,2011,3,NJ,16.4,0.40857679033394306,0.4943742933087064,0.0937313892292847
12986,2011,3,NM,10.26,0.3518043501177132,0.4230225939070241,0.2251660283214449
12987,2011,3,NV,12.02,0.41138686269590696,0.30136655606098617,0.28701937413909806
12988,2011,3,NY,17.58,0.40796609019850844,0.5231227229929286,0.048928132512183316
12989,2011,3,OH,10.96,0.4164660083470298,0.3384386511128631,0.2448770884277385
12990,2011,3,OK,9.53,0.4554686364417194,0.33064537442023334,0.21388598913804724
12991,2011,3,OR,9.27,0.5226174581030674,0.31987162983408873,0.15699898812695715
12992,2011,3,PA,12.98,0.4737760028703581,0.2750083848775808,0.24683597619474756
12993,2011,3,RI,15.76,0.45995318363073884,0.4334866432192723,0.10241962993895051
12994,2011,3,SC,11.19,0.4363714296690033,0.2963382309233578,0.26729033940763897
12995,2011,3,SD,8.63,0.48957700101317125,0.35529381965552176,0.155129179331307
12996,2011,3,TN,9.98,0.43841605596269156,0.32073014542029454,0.2408265179535482
12997,2011,3,TX,11.13,0.41409922708062874,0.3680690140194441,0.2176266889667627
12998,2011,3,UT,8.35,0.36413530316197606,0.3930276087973795,0.24135303161976068
12999,2011,3,VA,10.18,0.4810783197515332,0.3958838857987539,0.12125662673191727
13000,2011,3,VT,16.02,0.46969321734823394,0.35524564281955234,0.17507661827074886
13001,2011,3,WA,8.06,0.521362101677447,0.32042148658008945,0.15814446857422026
13002,2011,3,WI,12.7,0.40851564296199355,0.34904409033832656,0.24244026669967988
13003,2011,3,WV,9.11,0.4565710114863048,0.24208155660558564,0.30119376896776917
13004,2011,3,WY,8.65,0.2385884546781255,0.2828360629155181,0.4785754824063564
13005,2011,4,AK,17.44,0.3610647693817468,0.4355004906771344,0.20343473994111874
13006,2011,4,AL,10.87,0.41041708729807375,0.31703784108190414,0.2725450716200221
13007,2011,4,AR,9.06,0.42741583399919275,0.2715305979554684,0.3010370931736369
13008,2011,4,AZ,10.97,0.4417586561676347,0.4312527924774245,0.12698855135494078
13009,2011,4,CA,14.12,0.37676122983846905,0.4623621581342687,0.15871146950043566
13010,2011,4,CO,11.1,0.3844740581059233,0.3898660308439349,0.22461744484183366
13011,2011,4,CT,18.13,0.4767904169665408,0.4197698584055053,0.09906223634663022
13013,2011,4,DE,13.89,0.4635786097576019,0.35753202162873415,0.178899648430272
13014,2011,4,FL,11.41,0.523282266517327,0.4054880069562013,0.07088933101609746
13015,2011,4,GA,10.71,0.4212041500615284,0.39342154283843433,0.1842284114386353
13016,2011,4,HI,32.89,0.3212340749583222,0.35111037931957106,0.32765142939469405
13017,2011,4,IA,10.39,0.4183060641475133,0.2759747110764836,0.30572328269055965
13018,2011,4,ID,7.82,0.46719680024263566,0.28520112218978655,0.24760207756757782
13019,2011,4,IL,11.88,0.39181876798751153,0.35805014006859476,0.24783657240818363
13020,2011,4,IN,10.46,0.3535566721184732,0.2506691236291177,0.3954929112478461
13021,2011,4,KS,10.72,0.3466456680029453,0.41009163053260245,0.24325861081567537
13022,2011,4,KY,9.4,0.34219963492965505,0.2514228272287372,0.4063775378416077
13023,2011,4,LA,8.9,0.36863054423707997,0.33333476228343367,0.2978760800183477
13024,2011,4,MA,14.09,0.373397323317907,0.3244196267174749,0.2991074870680719
13025,2011,4,MD,13.77,0.4466104192561649,0.4795643968169994,0.06668777927681378
13026,2011,4,ME,15.33,0.46022009742016956,0.3290185819953094,0.21076132058452102
13027,2011,4,MI,12.69,0.39852175803378476,0.3763673098809478,0.22506617562435263
13028,2011,4,MN,10.9,0.3987921868036392,0.3346245785258647,0.26631313108577137
13029,2011,4,MO,9.36,0.45271727753456326,0.3763618243212495,0.170713837136278
13030,2011,4,MS,10.68,0.4062154955620083,0.3257878135680926,0.26799669086989913
13031,2011,4,MT,9.5,0.4170692612063264,0.3954356427874861,0.18749509600618744
13032,2011,4,NC,10.33,0.4794241777845205,0.36229141354231104,0.1582307866352956
13033,2011,4,ND,8.34,0.37561123535878094,0.35487661574618096,0.2695121488950381
13034,2011,4,NE,8.97,0.35030219220535486,0.3172740349295914,0.332429946352395
13035,2011,4,NH,16.52,0.45779697556708115,0.3901924639130163,0.15200274948447165
13036,2011,4,NJ,16.28,0.3918601253718657,0.5101054504887378,0.09457076073098172
13037,2011,4,NM,10.45,0.3187229476726787,0.4427713261753392,0.23850572615198207
13038,2011,4,NV,12.07,0.38734129050346455,0.30810670084511554,0.30431669804141465
13039,2011,4,NY,17.63,0.3981876928787121,0.5296432535005451,0.05253429262135612
13040,2011,4,OH,11.22,0.3913000118045973,0.3418926839990719,0.26663227051252303
13041,2011,4,OK,10.08,0.4443074599738059,0.3373058829818512,0.21838665704434287
13042,2011,4,OR,9.4,0.49386481848097846,0.33555242986128725,0.17006229062148978
13043,2011,4,PA,13.21,0.4461486838580011,0.2861870769326812,0.26253735911484366
13044,2011,4,RI,14.22,0.4419655268279121,0.4482624409229914,0.10490686683347233
13045,2011,4,SC,11.21,0.42367229117794003,0.3041635912439374,0.2721661735710335
13046,2011,4,SD,9.0,0.4618861352610264,0.36511907559192247,0.1729947891470511
13047,2011,4,TN,9.98,0.42911266170661067,0.34141924187286044,0.2294403521670574
13048,2011,4,TX,11.16,0.41818400160002145,0.3641426731848245,0.21744178863734245
13049,2011,4,UT,8.44,0.3657488107225945,0.3868675995694295,0.24589048230841348
13050,2011,4,VA,10.43,0.4522524032418326,0.4094953491434523,0.13644457878922103
13051,2011,4,VT,16.37,0.4463755249769522,0.3708300611192679,0.18279441390377985
13052,2011,4,WA,8.14,0.4913020087787834,0.3348180084822286,0.17380964601618504
13053,2011,4,WI,12.91,0.40648187812676895,0.3410128819056653,0.2525033275706439
13054,2011,4,WV,9.43,0.4083622183708839,0.26308714393636407,0.32838399324534506
13055,2011,4,WY,8.89,0.22414855823648733,0.3010052560208896,0.4748461857426231
13056,2011,5,AK,17.61,0.35101859241910793,0.45146475814154313,0.19751664943934893
13057,2011,5,AL,11.25,0.42879058404934867,0.3090769042355019,0.26213251171514945
13058,2011,5,AR,9.34,0.417712441735389,0.28414611562693315,0.29812568213428736
13059,2011,5,AZ,11.77,0.4651639732408069,0.41196414888029825,0.12287187787889485
13060,2011,5,CA,14.62,0.3529692317278726,0.49079530522356385,0.15413371624341074
13061,2011,5,CO,11.15,0.37251996752681316,0.3937266732934831,0.23277273324027212
13062,2011,5,CT,18.58,0.4354325285280813,0.44348235394234015,0.11749234774607548
13064,2011,5,DE,14.68,0.41659038170864116,0.3799416686181423,0.20346794967321652
13065,2011,5,FL,11.52,0.5478541151715915,0.3886482682422044,0.06319245431705599
13066,2011,5,GA,11.31,0.44074273790823626,0.38901913894294265,0.1691391383177424
13067,2011,5,HI,34.58,0.3233247345371648,0.3522631831543584,0.3244158317835503
13068,2011,5,IA,10.6,0.3986486748708635,0.2837084211384196,0.31764290399071693
13069,2011,5,ID,8.07,0.4182979073229994,0.26872311079039435,0.31297898188660633
13070,2011,5,IL,12.37,0.39954734815224313,0.36146058156825783,0.23623833429107924
13071,2011,5,IN,10.52,0.3640318641437082,0.2644084818881103,0.3713161839111943
13072,2011,5,KS,11.04,0.3665683899794313,0.41268901821954795,0.22074259180102077
13073,2011,5,KY,9.44,0.34594817715679604,0.27433084977515226,0.3797209730680517
13074,2011,5,LA,9.14,0.4041746369988602,0.32194261360820653,0.27373407998414195
13075,2011,5,MA,15.0,0.35813613589405224,0.33221174825321886,0.30663610347323356
13076,2011,5,MD,13.95,0.4157236100878729,0.5091453051914553,0.06731172369290546
13077,2011,5,ME,15.37,0.4420969705650648,0.34457136718470244,0.21333166225023276
13078,2011,5,MI,13.37,0.3752736120567485,0.3923198644418196,0.2323546035855422
13079,2011,5,MN,11.23,0.3845393034695522,0.34429372092058524,0.2709006076246744
13080,2011,5,MO,10.47,0.44832727771303216,0.39187861337720803,0.15958463776726614
13081,2011,5,MS,10.7,0.417156831159427,0.33040308550493847,0.25244008333563456
13082,2011,5,MT,9.77,0.4060378582516624,0.4057366604110192,0.18822548133731842
13083,2011,5,NC,10.45,0.4563368015054666,0.3708180651212425,0.17279847634907589
13084,2011,5,ND,9.08,0.35719762062128224,0.3665697290152016,0.2762326503635162
13085,2011,5,NE,9.11,0.37098633098250916,0.34024447775276334,0.2887691912647275
13086,2011,5,NH,16.9,0.4357524186568635,0.40524606459463397,0.15900151674850252
13087,2011,5,NJ,16.33,0.3881839823700659,0.5125108624777887,0.09651068325427455
13088,2011,5,NM,10.39,0.32104681164762255,0.44134302851589985,0.23761015983647757
13089,2011,5,NV,12.06,0.40345681015945145,0.3123887063108875,0.28394260288608486
13090,2011,5,NY,18.3,0.3890452711788436,0.5419734050500523,0.04951561332735694
13091,2011,5,OH,11.58,0.3971722954170233,0.3561177290436035,0.24656031204837872
13092,2011,5,OK,9.67,0.44731285020814426,0.3514915806000893,0.20119845008138512
13093,2011,5,OR,9.46,0.4693398833706437,0.35071373296852115,0.1794109112013929
13094,2011,5,PA,13.48,0.42132135570637463,0.2992576438911327,0.2730453081844804
13095,2011,5,RI,13.48,0.3960057549037763,0.4744234412615205,0.12478454722867195
13096,2011,5,SC,11.38,0.427246611006374,0.3084908878714427,0.2642625011221833
13097,2011,5,SD,9.59,0.4409611115915708,0.3783476029865375,0.18067687163077634
13098,2011,5,TN,10.13,0.4144345446782784,0.35412128408173693,0.23142235643521158
13099,2011,5,TX,11.27,0.44696871484874434,0.35138214058095785,0.2014492506111321
13100,2011,5,UT,8.92,0.33269259786523564,0.40576268295403106,0.2600292595241063
13101,2011,5,VA,10.84,0.4378575720906494,0.42822353383438017,0.13219843210211915
13102,2011,5,VT,16.47,0.4364311013661663,0.3778714791701805,0.18568055321302074
13103,2011,5,WA,8.27,0.47315040683682325,0.3472806601070709,0.17947684222589677
13104,2011,5,WI,13.11,0.37925913503642833,0.3564835001024838,0.2642555015186241
13105,2011,5,WV,9.81,0.3794479712945073,0.28969362406845156,0.33073143803477784
13106,2011,5,WY,9.12,0.19832014214181876,0.29582727615355625,0.505852581704625
13107,2011,6,AK,18.02,0.3346775792994936,0.45271118985601144,0.21261123084449499
13108,2011,6,AL,11.29,0.46497874997982397,0.2807945260246011,0.25422672399557494
13109,2011,6,AR,9.49,0.47008032484050116,0.2628587616636272,0.26704910969859
13110,2011,6,AZ,11.77,0.5245151502062502,0.3763228084573354,0.09916339114096279
13111,2011,6,CA,14.81,0.3311988348314385,0.5125035343008002,0.15448346604769828
13112,2011,6,CO,11.95,0.3970184314316922,0.38589924638158046,0.2161660062793918
13113,2011,6,CT,18.36,0.4573325251403992,0.43587159469611214,0.10284741950325346
13115,2011,6,DE,14.12,0.4696809394318291,0.35421931151468516,0.17609974905348572
13116,2011,6,FL,11.6,0.5792441216945187,0.36221019390058595,0.05826285078799981
13117,2011,6,GA,11.99,0.5129970101380884,0.33365472074335656,0.15226238786173604
13118,2011,6,HI,35.84,0.325024471305971,0.3455765743206841,0.3293989543733449
13119,2011,6,IA,11.07,0.42516395950566044,0.2859280839685517,0.2889079565257879
13120,2011,6,ID,8.45,0.34921998435366847,0.24579313095365926,0.4049868846926723
13121,2011,6,IL,12.06,0.43272042073788364,0.34299603236036963,0.2215296422931807
13122,2011,6,IN,10.15,0.3996314350910127,0.26378677735541606,0.3363780997024506
13123,2011,6,KS,11.15,0.44835548145426224,0.37048970839069173,0.18115481015504598
13124,2011,6,KY,9.24,0.40360869645802827,0.26570718959094025,0.3306841139510315
13125,2011,6,LA,9.47,0.45567516128234914,0.3010619299503176,0.2431346862100502
13126,2011,6,MA,15.12,0.35792744595089776,0.3425254672041041,0.29700256504213995
13127,2011,6,MD,13.72,0.4645517907805753,0.4693157977231124,0.05906477065038113
13128,2011,6,ME,15.28,0.45516903078117976,0.357854719372113,0.18697624984670727
13129,2011,6,MI,13.95,0.41890291402266566,0.3622787253927487,0.21878150920721426
13130,2011,6,MN,11.43,0.39381362909482415,0.34231859275796006,0.2635986161908833
13131,2011,6,MO,10.88,0.4919492104334362,0.37034912845969054,0.1374924572768777
13132,2011,6,MS,10.37,0.46096411620254885,0.2983295640948489,0.24070631970260223
13133,2011,6,MT,10.15,0.3837927813570282,0.41271285895624266,0.2034943596867291
13134,2011,6,NC,10.13,0.5420904699498738,0.3331952001729667,0.12467165716171442
13135,2011,6,ND,10.3,0.3422433522576403,0.38074525522525826,0.27701139251710144
13136,2011,6,NE,10.45,0.3897244591820622,0.32433285962419073,0.28594268119374705
13137,2011,6,NH,16.81,0.42844266703022865,0.41847500889969474,0.15308232407007658
13138,2011,6,NJ,16.03,0.43048419026587986,0.48337065348365216,0.08303841596177672
13139,2011,6,NM,11.48,0.3673572346900581,0.42475629404202,0.20788647126792195
13140,2011,6,NV,11.55,0.4207565199652125,0.2512893193181371,0.32772152850102537
13141,2011,6,NY,19.07,0.38745220912329986,0.5505651416967265,0.04460285382437513
13142,2011,6,OH,12.03,0.44040828455754966,0.334156954967349,0.22531142417010808
13143,2011,6,OK,9.71,0.5106524833171312,0.32269049810065814,0.16665701858221066
13144,2011,6,OR,9.67,0.44000911272007576,0.366576963328421,0.19287285619700562
13145,2011,6,PA,13.62,0.44301889691196805,0.2984943923797818,0.2538339222614841
13146,2011,6,RI,14.06,0.40899321266968325,0.477816742081448,0.10993212669683258
13147,2011,6,SC,10.72,0.4917778582919953,0.292104089973147,0.21611805173485774
13148,2011,6,SD,10.29,0.4314086209211763,0.38416812139116424,0.18442325768765946
13149,2011,6,TN,9.98,0.45202945730763133,0.33071436409524857,0.21723910896521453
13150,2011,6,TX,11.25,0.5029885180926704,0.3231554865125226,0.17368643836405825
13151,2011,6,UT,9.27,0.35095427245503935,0.3989010556832164,0.2487569456539449
13152,2011,6,VA,11.04,0.5129755699211315,0.37834484785464223,0.10724152900279646
13153,2011,6,VT,16.28,0.4291066140985162,0.3821388257234937,0.18875456017799008
13154,2011,6,WA,8.47,0.4432799735863927,0.3693154828471312,0.1872916466967015
13155,2011,6,WI,13.67,0.39273761232913046,0.3530230664353209,0.25423932123554865
13156,2011,6,WV,9.42,0.4140430601830374,0.28267997975623127,0.3031451646914934
13157,2011,6,WY,9.43,0.19718991158008414,0.297927869147524,0.5048822192723919
13158,2011,7,AK,18.92,0.3511292859389745,0.442378106322743,0.20650519031141867
13159,2011,7,AL,11.34,0.4822941052033674,0.2719025641085577,0.24580333068807494
13160,2011,7,AR,9.56,0.5147608324466111,0.24157036450471406,0.24365643017990152
13161,2011,7,AZ,11.85,0.570259243784785,0.338899303127325,0.09084145308788996
13162,2011,7,CA,15.7,0.37602316502948563,0.4798455352745539,0.1423092850800692
13163,2011,7,CO,12.16,0.4310359191865639,0.3604737469941113,0.20772537064737848
13164,2011,7,CT,18.07,0.4913866545466076,0.4088405965605809,0.09657009375429398
13166,2011,7,DE,13.77,0.5109572088518567,0.32538797973819533,0.16365481140994798
13167,2011,7,FL,11.61,0.5912145158149169,0.3511006831477574,0.05741206464400524
13168,2011,7,GA,11.96,0.541675611432596,0.3162776681079873,0.14115619423629758
13169,2011,7,HI,36.23,0.3217703816555334,0.3435858645046504,0.3346437538398162
13170,2011,7,IA,11.54,0.4737667303019333,0.2587515854557388,0.26748168424232793
13171,2011,7,ID,8.5,0.3396464418935722,0.21391887265060458,0.44643468545582327
13172,2011,7,IL,11.91,0.5058970645834756,0.30936250184159747,0.18267640707029692
13173,2011,7,IN,10.0,0.4550664659283346,0.24784194835341863,0.2969231580081074
13174,2011,7,KS,11.32,0.49694928224434437,0.3397741170683046,0.16327660068735098
13175,2011,7,KY,9.24,0.4360383073396773,0.26181327174088886,0.30214842091943384
13176,2011,7,LA,9.36,0.4828301992860556,0.28869775416701804,0.2283469657362903
13177,2011,7,MA,14.13,0.39547604517335827,0.32578325948734516,0.27616325633670064
13178,2011,7,MD,13.11,0.5069569238075006,0.43521075717624125,0.0519151222804014
13179,2011,7,ME,15.11,0.4558896543163905,0.3564435548935642,0.1876667907900453
13180,2011,7,MI,13.93,0.46660579475025665,0.35353690617510225,0.17983474360698684
13181,2011,7,MN,11.6,0.4443645237520466,0.318908195757525,0.23650229826730845
13182,2011,7,MO,11.2,0.5444240202937943,0.3356054889967065,0.11978689724811313
13183,2011,7,MS,10.05,0.48732299633409204,0.2840165522648006,0.228662678562679
13184,2011,7,MT,10.39,0.3936334110592938,0.4140885243171219,0.19227806462358427
13185,2011,7,NC,10.37,0.5521063931794968,0.3189919329622913,0.12886498655493714
13186,2011,7,ND,9.95,0.3643553555601009,0.3698665939410468,0.2657780504988523
13187,2011,7,NE,10.8,0.4092066666914517,0.28337528208521856,0.3074180512233297
13188,2011,7,NH,16.29,0.45441315074568944,0.39862504851139324,0.146954870543882
13189,2011,7,NJ,16.35,0.48857717077951585,0.43965176343609125,0.06921697947891677
13190,2011,7,NM,11.79,0.4137567605047844,0.3990523736883465,0.18719086580686914
13191,2011,7,NV,11.46,0.4942809864196122,0.2066003382128666,0.298903401840459
13192,2011,7,NY,19.22,0.4238193717834728,0.5220918008950194,0.038932772022210106
13193,2011,7,OH,12.33,0.4894824119768041,0.3048734692521144,0.20552980077430505
13194,2011,7,OK,9.62,0.5532796321620943,0.29324118779827524,0.1534791800396305
13195,2011,7,OR,9.8,0.4283230577882391,0.36485763577762026,0.20627432361948833
13196,2011,7,PA,13.56,0.4920912087860367,0.281037256878211,0.22296571770137077
13197,2011,7,RI,13.06,0.46972181523563716,0.43410213368781597,0.09307109381822416
13198,2011,7,SC,10.99,0.5131894611623382,0.2773904613625905,0.2094214036488345
13199,2011,7,SD,10.21,0.46337342096676454,0.36579965505989837,0.17082692397333707
13200,2011,7,TN,10.22,0.4788745646894253,0.3120906303286667,0.2090191228237085
13201,2011,7,TX,11.16,0.5361421929978851,0.3052555735521602,0.1584382911431975
13202,2011,7,UT,9.44,0.44209044848939766,0.35041752674047666,0.20622537061362356
13203,2011,7,VA,11.28,0.5189426783880048,0.3752546494365792,0.10456206014014532
13204,2011,7,VT,16.19,0.4513842196041746,0.37435320256087934,0.17426257783494606
13205,2011,7,WA,8.48,0.4216230777487115,0.3691879981227337,0.20909000987038023
13206,2011,7,WI,13.27,0.44929957857652514,0.3277069211559044,0.22299210667142347
13207,2011,7,WV,9.53,0.446893485722632,0.2722467684218214,0.28074107208062515
13208,2011,7,WY,9.69,0.19655639998738608,0.30109425751316576,0.5023493424994482
13209,2011,8,AK,18.42,0.3424907969356283,0.44706994328922495,0.21042682320167147
13210,2011,8,AL,11.41,0.4791770394404884,0.2752591661904937,0.24556490822392493
13211,2011,8,AR,9.61,0.516104320021317,0.24129833794091196,0.24258782552424094
13212,2011,8,AZ,11.67,0.5629880693851227,0.34520293673361063,0.09180899388126663
